Invoice,TotalQuantity,TotalAmount,UniqueProducts,Customer ID,Anomaly
575686,174,347.68,13,17716,1
575687,1041,2581.07,44,16126,1
575688,154,343.8,11,18230,1
575689,88,165.92000000000002,8,14829,1
575690,208,314.66,19,14189,1
575691,34,179.55,9,14180,1
575692,203,275.19,47,12508,1
575693,174,302.64,12,16979,1
575694,129,171.85,44,12748,1
575695,94,226.60000000000002,11,17502,1
575697,60,77.64,6,16094,1
575698,314,431.56,28,16094,1
575700,148,329.68,16,15111,1
575701,461,973.72,28,13396,1
575702,92,108.86,5,17109,1
575703,902,1735.3000000000002,11,13767,1
575705,392,826.7,27,15159,1
575706,250,365.0,49,14713,1
575707,191,363.95,21,12538,1
575708,89,75.98,6,13460,1
575709,34,162.8,2,14646,1
575710,24,110.38,19,17901,1
575711,48,65.28,3,14560,1
575712,36,30.119999999999997,3,13606,1
575713,148,254.28,15,13817,1
575718,69,269.77,31,16907,1
575723,162,296.98,14,14748,1
575724,119,486.65,6,14608,1
575725,1103,1955.68,32,13098,1
575726,247,486.96,84,16791,1
575727,60,129.6,3,18135,1
575728,496,1003.03,48,14911,1
575729,196,397.06,26,17932,1
575730,113,158.61,31,14765,1
575731,84,175.53,36,13230,1
575732,50,232.65,9,12712,1
575733,132,246.01000000000002,14,13810,1
575734,64,292.58,13,12384,1
575735,153,370.8,17,14156,1
575736,149,223.68,12,12697,1
575737,116,197.64,6,14789,1
575738,120,138.92000000000002,12,16790,1
575740,386,455.91,31,18130,1
575741,42,110.4,6,13727,1
575742,180,328.96000000000004,16,14309,1
575743,166,305.3,7,12757,1
575744,120,300.32,12,14035,1
575745,110,203.6,10,16458,1
575747,223,515.18,25,12589,1
575750,161,379.58,9,12600,1
575751,840,1674.65,47,14911,1
575753,156,224.43,73,17841,1
575754,53,130.49,17,17295,1
575755,279,272.58,22,17015,1
575756,94,159.57,34,18118,1
575757,71,147.1,22,17295,1
575760,266,506.4,68,15965,1
575764,26,32.5,2,15965,1
575765,211,325.01,15,17730,1
575766,133,264.12,29,12856,1
575767,163,209.73,53,17348,1
575787,324,486.96000000000004,30,12518,1
575828,136,251.8,15,17162,1
575830,1,16.95,1,14226,1
575837,336,349.73,40,12748,1
575838,151,328.43,21,13999,1
575840,407,682.17,63,13137,1
575842,191,289.19,25,15024,1
575843,124,157.27,33,14446,1
575845,337,336.8,14,12598,1
575846,622,904.6,80,17364,1
575847,58,139.10000000000002,8,18209,1
575848,232,246.86,55,14178,1
575849,217,216.74,13,14790,1
575850,512,451.68,5,17512,1
575851,262,246.31,69,14662,1
575852,154,345.99,34,17238,1
575853,31,156.43,7,16912,1
575854,486,1111.08,59,14125,1
575855,76,198.29,33,14527,1
575856,198,256.1,73,16386,1
575866,168,504.24,5,16107,1
575867,595,813.75,100,15034,1
575868,841,754.38,52,12985,1
575869,4,15.8,1,14543,1
575870,219,473.65000000000003,16,15557,1
575871,259,461.32,20,14911,1
575873,396,640.84,4,17677,1
575874,65,149.01,10,17054,1
575876,108,122.4,2,15608,1
575877,116,416.56,13,14907,1
575878,13,5.43,2,13588,1
575880,763,784.46,36,12726,1
575882,144,152.64,1,16671,1
575884,203,413.12,22,12685,1
575885,140,302.62,17,16460,1
575886,317,492.94,72,12517,1
575887,124,424.2,7,17243,1
575888,3,54.0,1,12517,1
575889,106,184.26,17,16433,1
575890,136,125.03999999999999,7,15602,1
575891,138,191.04,12,15692,1
575892,131,202.31,19,16332,1
575893,121,239.28,16,17088,1
575894,787,220.7,3,12748,1
575895,261,413.75,72,17052,1
575896,611,1136.6799999999998,40,12480,1
575897,156,171.72,7,15492,1
575898,124,302.48,26,16368,1
575899,191,359.9,16,16133,1
575902,491,446.02,37,15544,1
575903,322,343.38,18,13557,1
575904,68,166.42,29,18014,1
575905,498,491.86,33,13732,1
575908,466,345.82,21,13091,1
575910,2,3.0,1,14836,1
575911,234,315.72,17,17314,1
575914,316,432.16,20,17071,1
575915,456,1405.2,9,15903,1
575916,97,176.39999999999998,2,12691,1
575917,418,681.96,35,13895,1
575918,307,532.17,52,17191,1
575919,2683,4041.18,82,15311,-1
575920,120,306.0,1,15473,1
575922,260,479.8,14,15681,1
575923,361,501.56,31,17069,1
575924,89,149.23,8,17069,1
575929,192,314.38,20,13310,1
575931,331,509.23,36,16560,1
575932,257,449.87,46,16923,1
575933,1200,1285.44,8,14911,1
575935,458,466.6,15,17838,1
575936,412,330.68,23,17041,1
575937,255,281.58,18,12935,1
575938,112,273.51,29,17790,1
575939,178,316.54,19,13004,1
575941,93,180.51,25,16438,1
575942,357,312.91,23,15599,1
575943,131,255.54,47,17920,1
575944,348,524.9,28,16571,1
575945,288,305.28,2,15864,1
575946,24,61.2,1,13892,1
575948,35,107.95,4,14661,1
575949,236,445.56,7,16711,1
575950,356,433.04,20,16983,1
575951,364,316.44,9,13450,1
575952,240,201.51999999999998,57,16015,1
575954,356,433.0,38,17211,1
575955,57,110.71000000000001,24,14044,1
575956,91,152.19,19,14487,1
575957,147,116.00999999999999,29,13170,1
575958,10,32.17,7,15021,1
575959,700,1117.08,86,14547,1
575960,71,154.29,35,15429,1
575961,36,125.48,12,16794,1
575964,69,212.27,51,15021,1
575965,325,342.95,28,13426,1
575966,32,101.18,4,13984,1
575967,1,2.95,1,16794,1
575968,92,341.8,5,14882,1
575969,191,228.97,27,13571,1
575970,127,372.68,20,16416,1
575971,138,308.1,9,13700,1
575972,310,444.36,97,14499,1
575975,473,672.99,40,13536,1
575976,80,183.14000000000001,16,15271,1
575977,88,183.81,21,17287,1
575978,138,471.6,6,15903,1
575979,181,175.31,11,14784,1
575981,198,312.24,22,15500,1
575982,407,718.71,21,13798,1
575983,126,136.74,37,13379,1
575984,68,141.44,8,17068,1
575985,241,515.55,77,17841,1
575986,121,240.05,15,13018,1
575987,12,29.82,2,13018,1
575988,54,108.3,6,13018,1
575989,159,339.18,54,14698,1
576014,149,272.47,45,17218,1
576019,375,586.85,37,12865,1
576025,72,121.4,21,13232,1
576045,112,288.3,29,15022,1
576050,1,39.95,1,15022,1
576051,945,2068.4900000000002,69,14911,1
576052,195,368.79,66,15787,1
576053,436,586.83,70,16726,1
576054,59,87.21000000000001,49,15787,1
576055,296,326.82,20,15449,1
576056,158,308.34,13,17720,1
576057,203,219.79,42,15861,1
576058,329,595.02,9,15654,1
576059,124,367.62,42,15411,1
576060,68,179.67000000000002,14,13681,1
576061,154,228.91,16,13146,1
576062,924,1011.08,103,12867,1
576063,115,330.45,11,15502,1
576064,69,123.08,17,12508,1
576065,237,340.41,45,15005,1
576066,169,189.34,58,16898,1
576067,187,319.06,15,14227,1
576068,193,368.45,15,14788,1
576069,164,164.34,27,13603,1
576070,385,512.76,70,13451,1
576071,206,254.7,84,18069,1
576073,152,173.44,23,16930,1
576074,168,306.48,11,13178,1
576075,406,487.21,92,15861,1
576076,1237,626.07,121,14382,-1
576077,182,155.24,25,16720,1
576078,451,581.07,96,14432,1
576079,69,134.77,24,16877,1
576080,24,49.2,3,18211,1
576081,289,310.08,24,15203,1
576082,150,408.34000000000003,15,12428,1
576083,1060,1238.48,11,17404,1
576084,12,15.0,1,15365,1
576085,146,218.72,11,15365,1
576086,51,135.45,8,15365,1
576087,347,736.58,38,12689,1
576088,340,1314.94,8,17450,1
576089,99,303.63,13,17663,1
576090,1376,3174.3999999999996,9,17450,1
576091,158,319.3,16,16779,1
576092,420,401.76,16,18263,1
576093,574,303.06,25,17744,1
576094,316,309.48,10,16401,1
576095,593,396.96,22,14904,1
576096,26,86.0,4,13549,1
576097,92,139.56,7,14494,1
576098,342,537.1,27,14862,1
576099,405,392.57,27,13021,1
576111,24,78.0,1,15113,1
576112,218,332.66,20,14902,1
576121,344,379.79,27,14530,1
576137,680,1617.56,13,15482,1
576141,206,348.21000000000004,23,14911,1
576147,634,1324.3,33,16303,1
576148,249,321.48,9,15671,1
576172,448,1355.56,15,15482,1
576175,366,318.12,7,15291,1
576176,173,262.68,56,16936,1
576179,2244,3419.64,18,13694,-1
576180,946,1419.58,9,13694,1
576181,301,545.83,36,15572,1
576182,140,114.14,9,12938,1
576184,40,93.5,5,14735,1
576186,66,276.3,10,14735,1
576187,152,229.04,19,17228,1
576188,52,106.56,5,15168,1
576189,247,313.13,82,14684,1
576190,61,137.58,19,15039,1
576191,105,213.61,22,17377,1
576196,400,277.82,10,17658,1
576198,134,98.42,9,17538,1
576200,145,256.76,30,15572,1
576201,46,109.65,28,14606,1
576202,404,915.4000000000001,9,13767,1
576212,621,703.37,62,18082,1
576213,618,320.71999999999997,68,18117,1
576214,17,59.64,16,15863,1
576215,141,284.12,13,17652,1
576217,53,178.26,40,17081,1
576219,1600,3134.96,16,15838,-1
576220,322,1023.42,3,15838,1
576221,100,179.0,1,15838,1
576222,322,411.71999999999997,19,12490,1
576224,156,161.64,7,15458,1
576225,30,49.5,1,13277,1
576228,269,281.43,61,15033,1
576236,189,374.25,70,13755,1
576237,12,65.4,2,12971,1
576238,3,6.24,1,17769,1
576239,94,291.5,8,15694,1
576245,225,518.12,23,12553,1
576246,292,414.26,58,17566,1
576249,253,390.93,65,17811,1
576251,140,394.38,19,16207,1
576252,774,889.46,44,14418,1
576253,200,358.0,2,15125,1
576254,886,933.14,16,16422,1
576255,328,419.72,82,15993,1
576256,110,261.32,19,15953,1
576257,30,49.5,1,12757,1
576259,162,407.92,18,12957,1
576269,195,461.59,21,12762,1
576274,232,323.04,49,17793,1
576275,504,948.48,6,17044,1
576300,77,231.8,51,15058,1
576301,213,260.7,19,14667,1
576303,146,355.14,50,15532,1
576317,114,134.16,9,15781,1
576318,124,249.15,15,15058,1
576321,225,289.82,54,14953,1
576322,167,354.85,12,12642,1
576323,141,271.95,39,16161,1
576326,524,484.38,76,16504,1
576327,72,243.53,10,12476,1
576328,194,493.8,16,13577,1
576339,2175,8425.539999999999,541,14096,-1
576345,342,742.9300000000001,33,12374,1
576346,46,91.66000000000001,6,13835,1
576347,2,8.2,2,13268,1
576349,30,111.38,8,16519,1
576351,98,208.16,19,17235,1
576352,50,95.1,5,16478,1
576353,299,458.91,20,15050,1
576354,656,938.4,7,13881,1
576355,596,1364.74,30,13089,1
576356,106,243.14000000000001,7,15681,1
576357,172,327.02,18,15660,1
576358,6,17.34,1,15660,1
576359,469,1167.6000000000001,7,14680,1
576361,6,7.5,1,14910,1
576362,315,657.29,25,14755,1
576364,279,592.5600000000001,86,15009,1
576370,336,558.6,15,15981,1
576371,534,405.07,18,14911,1
576372,314,696.24,20,15144,1
576373,40,332.23,9,12640,1
576374,3154,6260.9,19,13777,-1
576376,278,383.48,11,16341,1
576377,34,56.5,3,16341,1
576378,186,303.93,15,15628,1
576379,230,346.12,18,16423,1
576380,230,135.86,8,15419,1
576381,380,508.42,31,12839,1
576382,9,32.550000000000004,2,12883,1
576383,65,216.47,13,12883,1
576384,54,162.82,8,12883,1
576385,7,34.65,1,17314,1
576386,106,224.66,2,13777,1
576387,46,141.4,8,15582,1
576388,214,308.48,20,17510,1
576389,1,850.5,1,12748,1
576390,56,130.85,7,12569,1
576392,114,332.46000000000004,6,15105,1
576394,2890,4925.8,26,12415,-1
576395,12,61.2,2,16168,1
576396,103,242.22000000000003,7,16164,1
576398,47,205.25,9,15758,1
576399,441,476.99,30,12684,1
576400,288,452.14,17,13632,1
576403,103,108.43,6,15214,1
576405,166,483.99,25,13735,1
576406,491,616.74,21,13692,1
576412,164,365.4,16,13455,1
576447,260,304.84000000000003,18,13949,1
576463,318,432.47,94,17974,1
576503,130,310.1,17,17540,1
576508,180,214.91,62,17777,1
576510,110,152.66000000000003,5,14533,1
576511,43,201.13,12,13846,1
576512,4,440.0,1,15524,1
576513,224,272.63,22,14715,1
576514,52,140.94,8,13950,1
576516,204,315.68,12,16746,1
576518,74,176.89,25,16361,1
576519,67,181.66,8,12676,1
576520,92,172.65,28,14467,1
576521,336,1070.4,14,18259,1
576538,593,718.08,45,14725,1
576539,26,133.7,2,13058,1
576540,36,107.7,22,18043,1
576543,248,305.62,15,13236,1
576553,161,195.25,14,14666,1
576554,186,318.99,20,13066,1
576555,223,247.15,13,17861,1
576556,201,317.95,18,14640,1
576557,229,160.19,10,14714,1
576558,228,338.16,5,17086,1
576559,100,263.67,39,14711,1
576560,218,275.74,60,12877,1
576562,96,143.04,1,14522,1
576563,73,210.55,21,17564,1
576564,90,273.52,15,15311,1
576567,79,114.0,12,17220,1
576568,104,213.78,14,17153,1
576570,90,179.78,24,17220,1
576571,164,311.6,7,12950,1
576572,199,355.23,2,15514,1
576573,146,104.1,8,16600,1
576574,299,832.01,15,13078,1
576575,124,333.69,19,16295,1
576577,98,180.7,5,16557,1
576581,286,570.98,27,15955,1
576586,240,429.6,1,12415,1
576587,202,265.96,21,18123,1
576589,367,437.79,26,17659,1
576590,706,1894.01,60,16240,1
576591,120,136.32,2,16422,1
576592,256,513.33,91,13614,1
576593,281,598.73,128,15720,1
576595,199,376.58000000000004,8,14911,1
576596,52,107.8,5,14911,1
576597,682,1025.3500000000001,46,14194,1
576598,104,352.6,10,13437,1
576599,700,902.53,57,14544,1
576600,146,382.8,40,18181,1
576601,22,81.54,6,14595,1
576602,226,832.58,13,14156,1
576603,195,524.28,29,14911,1
576604,460,835.97,19,13435,1
576605,66,215.83999999999997,13,14562,1
576606,112,274.4,5,13410,1
576607,540,762.5600000000001,41,12474,1
576608,1152,595.44,3,17381,1
576609,236,279.77,31,15556,1
576610,90,46.62,4,15679,1
576611,151,382.24,40,17357,1
576612,2,5.9,1,17357,1
576613,60,310.03999999999996,4,13854,1
576614,121,250.04,57,12933,1
576615,222,389.76,79,17231,1
576616,48,261.3,6,14853,1
576622,43,105.76,7,14217,1
576623,1082,1301.0,7,12748,1
576624,178,396.0,15,16156,1
576625,34,121.6,7,15571,1
576626,259,380.46999999999997,78,12890,1
576627,216,361.8,8,14426,1
576628,222,291.88,19,13449,1
576629,253,610.28,17,12621,1
576630,91,199.98000000000002,11,13816,1
576631,184,226.4,5,16626,1
576633,177,356.39,8,13297,1
576634,44,94.56,3,13297,1
576635,26,408.8,2,15269,1
576636,72,139.92000000000002,2,12912,1
576637,210,313.62,5,16079,1
576638,117,219.35,13,13890,1
576639,141,282.45,15,13894,1
576640,108,121.32000000000001,1,13894,1
576641,150,120.66,4,17549,1
576642,55,138.21,9,12963,1
576645,584,643.96,39,16245,1
576648,490,639.16,14,14057,1
576649,125,148.07,16,16008,1
576650,1505,1935.9,92,14286,-1
576651,209,609.07,27,14626,1
576652,115,170.56,17,17198,1
576653,2900,4391.16,26,14156,-1
576654,67,144.06,29,15584,1
576655,165,470.33,24,15687,1
576656,24,30.0,2,15687,1
576657,262,409.02,25,12720,1
576658,160,296.76,22,14534,1
576659,1,21.0,1,15373,1
576660,66,315.7,8,15110,1
576661,44,106.95,13,17377,1
576663,102,247.98000000000002,7,16157,1
576664,147,232.5,3,14646,1
576665,460,890.19,135,17841,1
576666,2,4.2,1,17841,1
576667,262,498.06,22,12963,1
576668,96,363.2,2,18246,1
576669,25,77.76,2,12640,1
576671,54,55.16,4,14385,1
576672,662,1497.52,22,12731,1
576676,84,177.2,10,16855,1
576677,143,319.86,29,16393,1
576684,234,625.86,24,14092,1
576686,337,378.18,85,16916,1
576687,82,159.13,48,13558,1
576688,930,1995.56,91,16717,-1
576689,254,258.24,35,16657,1
576690,221,351.11,44,15900,1
576691,48,237.6,1,14507,1
576692,178,201.44,12,17412,1
576693,300,443.4,4,13199,1
576694,231,309.37,16,14426,1
576695,106,187.71,59,16469,1
576696,402,645.38,77,16669,1
576704,34,167.61,22,14527,1
576734,96,184.4,11,17680,1
576736,174,356.1,4,13089,1
576758,112,273.03999999999996,9,16814,1
576768,460,1145.32,11,13408,1
576769,67,107.45,7,13575,1
576770,104,223.85000000000002,11,13926,1
576771,597,739.02,50,13285,1
576772,170,434.5,3,16839,1
576774,166,301.1,13,13131,1
576775,400,716.0,3,13629,1
576778,165,241.53,41,16085,1
576779,756,1219.25,111,14554,1
576780,155,370.35999999999996,19,13258,1
576781,190,178.34,11,13939,1
576782,4,340.0,1,17500,1
576783,235,475.13,21,13447,1
576784,231,405.71,45,16204,1
576786,153,238.99,6,16999,1
576787,499,946.41,36,13815,1
576789,109,60.12,5,12569,1
576790,6,67.75,2,12569,1
576791,288,256.32,2,17896,1
576792,459,295.17,11,17596,1
576809,186,305.22,14,14851,1
576824,150,408.66,6,12910,1
576826,36,49.8,2,12910,1
576827,720,612.0,1,12901,1
576830,156,292.22,34,14898,1
576832,161,263.0,9,13102,1
576833,397,226.17,17,17434,1
576834,193,389.41,18,13458,1
576836,322,462.28,14,16191,1
576838,170,353.98,20,18075,1
576841,34,110.08,26,17368,1
576842,226,295.8,14,13599,1
576844,794,1115.52,27,16713,1
576845,44,200.2,9,12991,1
576846,289,497.97,27,13500,1
576847,412,456.6,11,17017,1
576848,124,245.68,34,15051,1
576849,7,23.55,3,13924,1
576851,149,245.03,42,15967,1
576852,194,294.32,37,16809,1
576853,57,93.39000000000001,3,12971,1
576854,36,42.36000000000001,3,12993,1
576855,200,238.92000000000002,28,17757,1
576857,142,228.58,81,12748,1
576859,152,495.78000000000003,15,18167,1
576860,639,769.36,81,17602,1
576861,340,220.94,17,18041,1
576862,125,290.81,12,14825,1
576863,123,251.97,13,12626,1
576864,181,206.28,58,12748,1
576865,45,103.69,28,12748,1
576867,122,285.3,16,13012,1
576869,577,617.04,5,12500,1
576872,111,277.88,14,13238,1
576873,161,109.84,19,17835,1
576874,65,171.19000000000003,10,15432,1
576875,160,370.4,9,15805,1
576876,188,411.98,40,16804,1
576877,24,6.959999999999999,1,16804,1
576878,52,86.6,5,18059,1
576879,220,444.68,21,18006,1
576880,148,350.62,18,14911,1
576881,233,389.13,14,14673,1
576888,104,267.7,12,14948,1
576889,149,293.92,34,12748,1
576890,223,328.65,23,12662,1
576891,42,120.9,6,12662,1
576892,37,67.00999999999999,4,15737,1
576893,153,186.8,12,12481,1
576894,110,291.86,16,12681,1
576895,5,58.349999999999994,2,12356,1
576896,80,181.6,3,14735,1
576897,186,743.43,12,17828,1
576899,248,759.48,32,14911,1
576900,210,343.38,9,15489,1
576901,119,207.99,10,16929,1
576902,20,99.0,1,17330,1
576904,78,211.63,9,14931,1
576905,164,285.88,17,13308,1
576906,575,616.48,33,18225,1
576907,169,248.2,9,12610,1
576909,519,1072.1200000000001,32,12471,1
576910,473,2037.69,45,12477,1
576911,342,349.2,56,17461,1
576912,228,411.96000000000004,7,13756,1
576913,60,55.08,3,13756,1
576914,144,93.44,6,15124,1
576915,22,25.7,3,17461,1
576916,175,358.15000000000003,12,14655,1
576917,143,289.1,15,17613,1
576920,266,532.76,23,13871,1
576922,20,7.800000000000001,1,17613,1
576923,2210,4808.48,31,12753,-1
576924,201,477.67,23,17419,1
576926,188,442.14,14,14113,1
576927,772,1551.3,81,12567,1
576928,131,175.95,7,14102,1
576929,56,129.78,7,16638,1
576930,122,311.44,8,14834,1
576931,418,305.38,21,13028,1
576932,209,492.51,54,15443,1
576933,316,351.54,71,15529,1
576941,215,619.9,19,12562,1
576948,217,533.69,23,14515,1
576958,9,13.05,1,14515,1
576971,200,312.92,16,14032,1
576984,191,280.97,10,14332,1
576995,64,244.66,7,16298,1
577000,120,306.0,3,17716,1
577008,134,133.02,29,16869,1
577009,164,572.59,32,12749,1
577010,475,464.85,72,15506,1
577011,24,30.0,1,15657,1
577016,384,780.1999999999999,40,17095,1
577018,82,163.74,3,12971,1
577019,88,211.10000000000002,6,14112,1
577020,193,365.29,16,17147,1
577021,906,2209.74,3,12931,1
577022,195,331.55,38,13668,1
577023,240,412.8,19,16186,1
577024,107,159.65,38,14704,1
577025,174,363.62,23,16161,1
577026,79,243.6,12,17237,1
577027,132,321.15,7,12647,1
577028,94,211.3,7,17080,1
577029,729,655.82,50,15563,1
577030,336,412.56000000000006,8,14060,1
577031,170,301.64,15,15298,1
577032,56,91.8,4,13160,1
577033,231,453.45,55,17797,1
577034,909,871.54,72,12847,1
577035,126,341.15999999999997,10,15187,1
577036,18,54.57,12,17797,1
577038,346,401.78000000000003,61,14796,1
577039,446,1050.66,43,12539,1
577041,144,152.64,1,15864,1
577043,90,174.9,7,14282,1
577044,240,460.8,2,17428,1
577045,100,145.0,1,17428,1
577046,524,1342.71,59,12449,1
577047,42,315.9,4,13014,1
577048,38,65.7,4,13247,1
577049,104,298.78,41,17397,1
577050,798,738.67,36,14191,1
577051,116,177.91,59,14034,1
577052,150,397.63,48,17397,1
577053,321,612.39,23,13001,1
577054,96,103.2,4,13815,1
577055,228,599.16,7,15189,1
577056,183,634.95,20,17985,1
577057,528,539.97,132,12748,1
577058,357,421.97,101,18122,1
577059,102,237.36,12,13704,1
577060,92,131.8,4,14397,1
577061,383,842.94,45,14911,1
577062,197,162.95,11,18221,1
577063,195,447.93,7,17183,1
577064,562,295.14,3,16656,1
577065,53,146.35000000000002,8,13890,1
577067,170,164.72,4,12704,1
577068,30,9.0,1,15563,1
577069,13,69.61,4,12704,1
577071,481,1166.7,52,13969,1
577072,22,99.7,4,15089,1
577074,284,243.96,17,15399,1
577076,100,161.2,37,14362,1
577077,409,524.18,64,17799,1
577079,64,129.22,3,14416,1
577080,172,357.6,13,17001,1
577082,311,444.82,28,15811,1
577083,257,145.71,5,15287,1
577084,43,282.25,6,16626,1
577085,194,310.5,10,12997,1
577086,206,165.3,14,16070,1
577087,10,149.6,3,12464,1
577088,96,129.6,2,15267,1
577089,73,166.15,13,12841,1
577090,311,209.49,15,13828,1
577091,43,131.95,7,16531,1
577092,238,446.90000000000003,23,15136,1
577093,150,426.06,18,13089,1
577094,54,149.29,29,15435,1
577095,191,219.44,36,15867,1
577097,144,616.8,3,17243,1
577098,130,472.0,5,16839,1
577099,190,312.68,14,13313,1
577100,20,59.0,1,16009,1
577101,66,130.7,8,13138,1
577103,25,88.25,6,15081,1
577104,83,312.73,11,12747,1
577105,118,186.18,9,16076,1
577106,272,336.54,118,14456,1
577107,348,851.0600000000001,35,16558,1
577108,192,326.75,32,15983,1
577109,209,304.47,20,16042,1
577110,126,113.64,7,14234,1
577121,514,800.96,32,12681,1
577125,62,133.4,4,12445,1
577126,1025,1794.05,56,12406,1
577127,192,445.08000000000004,17,16871,1
577128,61,138.86,30,14508,1
577129,24,46.8,1,15602,1
577130,1,165.0,1,15861,1
577132,30,184.26,3,13599,1
577133,57,51.95,4,13962,1
577134,68,340.79999999999995,2,14434,1
577135,340,239.72000000000003,6,12427,1
577136,40,170.0,2,17163,1
577137,96,325.44,1,14110,1
